Year,Retailer country,Product type,Quantity,gross_margin,Unit price,Revenue
2004,Switzerland,Binoculars,0.0,,,0.0
2004,Switzerland,Climbing Accessories,0.0,,,0.0
2004,Switzerland,Cooking Gear,0.0,,,0.0
2004,Switzerland,Eyewear,0.0,,,0.0
2004,Switzerland,First Aid,0.0,,,0.0
2004,Switzerland,Golf Accessories,0.0,,,0.0
2004,Switzerland,Insect Repellents,0.0,,,0.0
2004,Switzerland,Irons,0.0,,,0.0
2004,Switzerland,Knives,0.0,,,0.0
2004,Switzerland,Lanterns,0.0,,,0.0
2004,Switzerland,Navigation,0.0,,,0.0
2004,Switzerland,Packs,0.0,,,0.0
2004,Switzerland,Putters,0.0,,,0.0
2004,Switzerland,Rope,0.0,,,0.0
2004,Switzerland,Safety,0.0,,,0.0
2004,Switzerland,Sleeping Bags,0.0,,,0.0
2004,Switzerland,Sunscreen,0.0,,,0.0
2004,Switzerland,Tents,0.0,,,0.0
2004,Switzerland,Tools,0.0,,,0.0
2004,Switzerland,Watches,0.0,,,0.0
2004,Switzerland,Woods,0.0,,,0.0
2004,United Kingdom,Binoculars,15229.0,0.3903482104455893,128.526,1786005.88
2004,United Kingdom,Climbing Accessories,0.0,,,0.0
2004,United Kingdom,Cooking Gear,196108.0,0.4321801499451723,44.71272727272727,4034531.8900000006
2004,United Kingdom,Eyewear,251770.0,0.46435847440127853,76.33768976761905,9556392.760000002
2004,United Kingdom,First Aid,32605.0,0.5173970764749443,15.769090909090908,484679.98000000004
2004,United Kingdom,Golf Accessories,40961.0,0.6292376345109697,63.365,713774.92
2004,United Kingdom,Insect Repellents,178767.0,0.6684721239491108,6.585,1124407.8499999999
2004,United Kingdom,Irons,4965.0,0.4381770427131439,745.1375,3394077.67
2004,United Kingdom,Knives,93251.0,0.3678279939089347,53.33642857142858,2002526.5200000003
2004,United Kingdom,Lanterns,78039.0,0.4047069768977198,34.57333333333333,2009563.2100000002
2004,United Kingdom,Navigation,35946.0,0.3696381413767238,172.035,3719668.26
2004,United Kingdom,Packs,33111.0,0.39251359074552566,216.87000000000003,4311222.48
2004,United Kingdom,Putters,22345.0,0.46973971042154555,118.74666666666667,1891209.9
2004,United Kingdom,Rope,0.0,,,0.0
2004,United Kingdom,Safety,0.0,,,0.0
2004,United Kingdom,Sleeping Bags,45237.0,0.379214470457293,123.53937500000002,4409389.049999999
2004,United Kingdom,Sunscreen,189960.0,0.5854736053582651,5.214285714285714,930707.6800000002
2004,United Kingdom,Tents,43352.0,0.36948759781066987,445.2100000000001,7135662.959999999
2004,United Kingdom,Tools,0.0,,,0.0
2004,United Kingdom,Watches,61895.0,0.46777263571800526,122.14155367894739,6552915.09
2004,United Kingdom,Woods,3888.0,0.4513791827398148,1175.77,4229722.84
2004,United States,Binoculars,44020.0,0.38981406958859477,127.8473076923077,5341390.2299999995
2004,United States,Climbing Accessories,0.0,,,0.0
2004,United States,Cooking Gear,535322.0,0.43473164872041703,42.35382978723404,10957353.160000002
2004,United States,Eyewear,882431.0,0.4452554430229438,67.81249679525425,33442547.269999996
2004,United States,First Aid,79521.0,0.5256353702307557,13.931481481481486,1214337.21
2004,United States,Golf Accessories,116528.0,-inf,66.1363157894737,2016359.26
2004,United States,Insect Repellents,541811.0,0.6653025955660852,6.616923076923077,3385701.039999999
2004,United States,Irons,15069.0,0.44550108800378385,738.3794117647059,10330153.63
2004,United States,Knives,330876.0,0.38553408492120506,54.03911764705883,6819105.090000001
2004,United States,Lanterns,214150.0,-inf,34.994833333333325,5515392.960000001
2004,United States,Navigation,87383.0,0.37343363284716014,182.8178125,9613450.84
2004,United States,Packs,92411.0,0.3949762736620424,215.9546875000001,11869668.660000002
2004,United States,Putters,57152.0,0.48881293580693425,121.73857142857143,4845034.52
2004,United States,Rope,0.0,,,0.0
2004,United States,Safety,0.0,,,0.0
2004,United States,Sleeping Bags,116359.0,0.3795473769303025,113.90575757575759,11336175.850000001
2004,United States,Sunscreen,396115.0,0.585198592998206,5.206896551724138,1940387.2100000004
2004,United States,Tents,124492.0,0.3472597884805606,523.3206451612903,20464907.449999996
2004,United States,Tools,0.0,,,0.0
2004,United States,Watches,229439.0,0.4624021440706112,132.8053643563636,26382852.539999995
2004,United States,Woods,9729.0,0.4575969625662018,1189.714736842105,10626794.1
2005,Australia,Binoculars,5633.0,0.322387211881891,122.3453846153846,644591.17
2005,Australia,Climbing Accessories,35237.0,0.5072468915506259,32.99714285714286,495032.9099999999
2005,Australia,Cooking Gear,82875.0,0.43545671593813223,51.834857142857146,1686870.0899999999
2005,Australia,Eyewear,91159.0,0.47016771046471206,79.91510861399999,3556052.7
2005,Australia,First Aid,4364.0,0.569451189352245,14.981764705882352,68438.62
2005,Australia,Golf Accessories,17827.0,0.6378084978020077,63.36500000000001,298711.89
2005,Australia,Insect Repellents,45852.0,0.6853753096270224,6.535333333333333,297586.33
2005,Australia,Irons,2172.0,0.4528040844409737,702.8249999999999,1363504.5
2005,Australia,Knives,39014.0,0.372997606475088,43.027142857142856,770290.51
2005,Australia,Lanterns,27602.0,0.4286071213937693,34.780975609756084,742447.03
2005,Australia,Navigation,8914.0,0.3577307561428945,165.48882352941177,876689.35
2005,Australia,Packs,15605.0,0.4082686239739685,202.50500000000002,2051517.14
2005,Australia,Putters,8111.0,0.4837366170909703,115.41333333333334,674364.0300000001
2005,Australia,Rope,2645.0,0.3094634024479872,317.91,718109.6100000001
2005,Australia,Safety,7798.0,0.37581828795657374,70.5,565062.1
2005,Australia,Sleeping Bags,20408.0,0.40258475346747224,113.23280000000003,1987531.3000000003
2005,Australia,Sunscreen,46437.0,0.5990218050062983,5.2,234931.81999999998
2005,Australia,Tents,19915.0,0.3452742540914543,509.2639130434781,3284225.4499999997
2005,Australia,Tools,17582.0,0.4066540019583074,59.995000000000005,913074.53
2005,Australia,Watches,21209.0,0.4647973277419123,114.36372317384618,2619949.3000000003
2005,Australia,Woods,1827.0,0.4583994797625492,1092.441818181818,1758063.1199999999
2005,Austria,Binoculars,7608.0,-inf,124.61999999999999,949661.11
2005,Austria,Climbing Accessories,39965.0,0.506220493266306,32.99714285714286,554539.8900000001
2005,Austria,Cooking Gear,89130.0,0.42288508543895453,49.912,1791332.8399999999
2005,Austria,Eyewear,212114.0,0.4600919910672873,76.65436130428573,8371498.28
2005,Austria,First Aid,4713.0,0.5463603515943627,16.496923076923075,73289.99
2005,Austria,Golf Accessories,21776.0,-inf,68.15181818181819,373837.8000000001
2005,Austria,Insect Repellents,44838.0,0.6821543258230541,6.601999999999999,291047.77
2005,Austria,Irons,2208.0,0.43360123189242583,698.7949999999998,1400238.6300000001
2005,Austria,Knives,50513.0,0.3785291975949524,48.2323076923077,955639.1099999999
2005,Austria,Lanterns,27243.0,0.4309596512557827,34.92323529411763,734579.2
2005,Austria,Navigation,13372.0,0.3685122334397383,190.07538461538462,1583873.1600000001
2005,Austria,Packs,14091.0,0.4069840244172569,216.20625000000004,1872088.3299999998
2005,Austria,Putters,9613.0,0.49091566751997395,115.41333333333334,807351.67
2005,Austria,Rope,2616.0,0.3096512814717196,317.91,713278.21
2005,Austria,Safety,7969.0,0.3711857858485364,70.5,572714.2200000001
2005,Austria,Sleeping Bags,22475.0,-inf,114.04944444444446,2171041.72
2005,Austria,Sunscreen,54675.0,0.5913533687411481,5.25,275883.88
2005,Austria,Tents,15820.0,0.36199763084522923,519.0683333333332,2594377.8399999994
2005,Austria,Tools,14850.0,0.40711033700695803,59.995000000000005,774806.89
2005,Austria,Watches,44594.0,0.46255422957060893,124.75774921578949,5822437.720000001
2005,Austria,Woods,1951.0,0.46281770700074804,1072.9127272727271,1884571.3699999999
2005,Belgium,Binoculars,7991.0,0.3690166836664789,128.526,935447.14
2005,Belgium,Climbing Accessories,39159.0,0.5066026026353078,32.99714285714286,550443.4800000001
2005,Belgium,Cooking Gear,100368.0,0.4499343451167094,47.87526315789473,2024222.48
2005,Belgium,Eyewear,125190.0,0.45758318639015527,74.4310328585,5043975.050000001
2005,Belgium,First Aid,5593.0,0.5628135779648025,13.77875,87361.06999999999
2005,Belgium,Golf Accessories,23054.0,0.633543430038431,63.365,384522.87999999995
2005,Belgium,Insect Repellents,49315.0,0.6818083944668191,6.601999999999999,318994.0
2005,Belgium,Irons,2359.0,0.4504639458008116,702.825,1484512.88
2005,Belgium,Knives,44426.0,0.3811590308987966,50.916999999999994,912313.83
2005,Belgium,Lanterns,29863.0,0.434234875723617,35.075909090909086,802320.3499999999
2005,Belgium,Navigation,9226.0,0.361979099893365,190.07538461538462,1007160.9199999999
2005,Belgium,Packs,18710.0,0.40416726297742545,224.305,2459511.4299999997
2005,Belgium,Putters,8551.0,0.4761329016464438,115.41333333333334,713902.11
2005,Belgium,Rope,2885.0,0.30918832185668527,317.91,782309.34
2005,Belgium,Safety,8017.0,0.3881653447148122,70.0,581161.0399999999
2005,Belgium,Sleeping Bags,20479.0,0.41178677461354235,118.73615384615388,1993919.2200000004
2005,Belgium,Sunscreen,73119.0,0.6015013926042702,5.111111111111111,365132.31
2005,Belgium,Tents,23399.0,0.37354514935809763,527.6270000000001,3846624.6999999997
2005,Belgium,Tools,17052.0,0.4066191550031439,59.995000000000005,885324.2100000001
2005,Belgium,Watches,24985.0,0.463845640976515,129.78233,3337010.7599999993
2005,Belgium,Woods,1953.0,0.4601581959925812,1059.405,1880128.29
2005,Brazil,Binoculars,8976.0,0.3714934350408577,129.60500000000002,1101711.78
2005,Brazil,Climbing Accessories,46465.0,0.5051286154304601,32.99714285714286,631830.77
2005,Brazil,Cooking Gear,95199.0,0.4346322173623255,48.228,1926719.0
2005,Brazil,Eyewear,162576.0,0.4339512151439015,67.144801970625,6321931.98
2005,Brazil,First Aid,5208.0,0.566718124952555,15.046000000000001,82345.85
2005,Brazil,Golf Accessories,21242.0,0.6388209984602545,63.365,364521.9099999999
2005,Brazil,Insect Repellents,48934.0,0.6813568944767804,6.601999999999999,316873.65
2005,Brazil,Irons,2255.0,0.4510950080154797,702.825,1429012.5
2005,Brazil,Knives,52571.0,0.40743697653504257,47.47428571428571,1095688.89
2005,Brazil,Lanterns,34780.0,0.4264232820389049,34.57333333333333,931170.57
2005,Brazil,Navigation,13210.0,0.3583240366252032,207.27666666666667,1426986.47
2005,Brazil,Packs,17888.0,0.40404968215540865,216.87,2345073.31
2005,Brazil,Putters,10319.0,0.47744279032221376,115.41333333333334,876439.6499999999
2005,Brazil,Rope,2732.0,0.30964732475970164,317.91,746780.55
2005,Brazil,Safety,9489.0,0.369319103673094,70.5,676547.14
2005,Brazil,Sleeping Bags,22784.0,0.4163046963260467,113.15857142857143,2207890.49
2005,Brazil,Sunscreen,54320.0,0.5970178503861844,5.2,274599.14999999997
2005,Brazil,Tents,25128.0,0.35773216455609697,519.0683333333334,4203108.819999999
2005,Brazil,Tools,17926.0,0.40660635250567734,59.995000000000005,932396.78
2005,Brazil,Watches,34626.0,0.4594886758844587,135.70238389615386,4392388.620000001
2005,Brazil,Woods,2015.0,0.4599169323647635,1059.405,1950858.4200000002
2005,Canada,Binoculars,14698.0,-inf,127.3925,1752829.1999999997
2005,Canada,Climbing Accessories,101483.0,0.5065558421895008,32.99714285714286,1423788.3499999999
2005,Canada,Cooking Gear,192406.0,0.4501132946705167,46.81666666666666,4153459.860000001
2005,Canada,Eyewear,381562.0,0.4476147418259069,68.26996594666669,15337545.530000003
2005,Canada,First Aid,11016.0,0.5591044601076699,16.093888888888888,173993.24000000005
2005,Canada,Golf Accessories,44528.0,0.6461584633410294,49.182727272727284,776984.5600000002
2005,Canada,Insect Repellents,113166.0,0.6768207364428948,6.59,727592.8300000001
2005,Canada,Irons,4866.0,0.4535786697634906,661.635,3089126.0700000003
2005,Canada,Knives,100697.0,0.38772821398197665,51.18666666666667,1991233.9899999995
2005,Canada,Lanterns,73521.0,0.4336881647039067,32.810882352941164,1980796.1200000003
2005,Canada,Navigation,28403.0,0.37871643593056287,205.3374074074074,3261780.33
2005,Canada,Packs,41315.0,0.3983693090261498,249.36700000000002,5384552.63
2005,Canada,Putters,21890.0,0.4894129264049964,111.60428571428572,1920350.74
2005,Canada,Rope,6128.0,0.3091883218566852,317.90999999999997,1661903.66
2005,Canada,Safety,20074.0,0.37113700497622815,73.0,1471189.8000000003
2005,Canada,Sleeping Bags,48837.0,0.4207127711316285,114.18833333333335,4883732.48
2005,Canada,Sunscreen,122865.0,0.591213225758391,5.222222222222222,615543.49
2005,Canada,Tents,54234.0,0.36132075116198764,480.2347826086954,8791740.469999999
2005,Canada,Tools,40192.0,0.40211881302666547,59.12521739130435,2082946.47
2005,Canada,Watches,73207.0,0.4718188615590049,137.85869457973686,9535554.579999998
2005,Canada,Woods,4573.0,0.45804039805977553,1047.9753846153844,4411741.6899999995
2005,China,Binoculars,18680.0,0.2704241876773098,128.526,2149891.4299999997
2005,China,Climbing Accessories,102911.0,0.506717742246392,32.27444444444445,1434915.6499999997
2005,China,Cooking Gear,245696.0,0.4340920889732103,55.87416666666667,4938803.499999999
2005,China,Eyewear,356423.0,0.4548281069281449,74.378221546,14425620.209999999
2005,China,First Aid,13544.0,0.5469142649596418,15.019166666666665,210335.44
2005,China,Golf Accessories,51779.0,0.6282432008776929,63.36500000000001,853184.82
2005,China,Insect Repellents,131907.0,0.6690075531320174,6.50125,835742.0100000001
2005,China,Irons,6382.0,0.4503261694293539,702.8249999999999,4011389.0900000003
2005,China,Knives,106013.0,0.36489693424071457,42.277857142857144,2177859.6799999997
2005,China,Lanterns,77603.0,0.4187623307313087,36.528,2068044.56
2005,China,Navigation,27056.0,0.36527155715268717,183.38714285714286,2872903.88
2005,China,Packs,48236.0,0.4027856247953155,258.50100000000003,6328545.5600000005
2005,China,Putters,23115.0,0.48129281271381114,115.41333333333334,1917730.3900000001
2005,China,Rope,7739.0,0.30918832185668516,317.90999999999997,2099656.34
2005,China,Safety,22036.0,0.3730613275795339,70.5,1597330.92
2005,China,Sleeping Bags,54046.0,0.4080920211519488,125.32647058823531,5259554.34
2005,China,Sunscreen,139769.0,0.5902083275978721,5.166666666666667,687612.33
2005,China,Tents,53535.0,0.35384278453747153,544.3994117647056,8789552.899999999
2005,China,Tools,49728.0,0.40330659048644724,59.995000000000005,2567123.35
2005,China,Watches,69488.0,0.4660057044457961,143.491538022,8937454.649999999
2005,China,Woods,5115.0,0.4592647711641407,1059.405,4917236.749999999
2005,Denmark,Binoculars,3542.0,0.35571034990358974,137.18571428571428,425945.32
2005,Denmark,Climbing Accessories,25784.0,0.5039875342031811,32.99714285714286,383847.9100000001
2005,Denmark,Cooking Gear,40865.0,-inf,48.227999999999994,900618.5199999999
2005,Denmark,Eyewear,111311.0,0.45699787750274945,70.6373082168421,4657718.98
2005,Denmark,First Aid,2814.0,0.5724781533534362,12.82888888888889,50571.02
2005,Denmark,Golf Accessories,4049.0,0.6542909806465003,63.365,79248.44
2005,Denmark,Insect Repellents,22835.0,0.6792616276006269,6.601999999999999,147127.11
2005,Denmark,Irons,434.0,0.4676820915103488,496.875,199940.76
2005,Denmark,Knives,18739.0,0.36262042324076826,42.965999999999994,315291.62
2005,Denmark,Lanterns,16423.0,0.42955040966776364,33.91181818181818,415649.83
2005,Denmark,Navigation,7044.0,0.37356412880171125,190.07538461538462,720695.3400000001
2005,Denmark,Packs,10753.0,0.39802891988492006,194.72,1345197.5
2005,Denmark,Putters,2761.0,0.4652975643583197,115.41333333333334,211154.53
2005,Denmark,Rope,1787.0,0.30918832185668527,317.91,487122.14
2005,Denmark,Safety,3708.0,0.38267172543768285,70.5,271994.45999999996
2005,Denmark,Sleeping Bags,10839.0,0.42474317804644635,119.56909090909093,883394.6
2005,Denmark,Sunscreen,32359.0,0.5928329757647747,5.2,161574.1
2005,Denmark,Tents,8872.0,0.34016421764614974,524.2055555555556,1110484.42
2005,Denmark,Tools,7441.0,0.40603892247429046,59.995000000000005,382119.5
2005,Denmark,Watches,18496.0,0.4697178369868711,132.1300343394118,2495063.63
2005,Denmark,Woods,332.0,0.4631590537088894,803.4100000000001,248506.83000000002
2005,Finland,Binoculars,9064.0,0.3589958583652617,133.3,984691.45
2005,Finland,Climbing Accessories,71685.0,0.5036413350719197,32.99714285714286,1005334.63
2005,Finland,Cooking Gear,146582.0,0.42188131249117067,49.41461538461538,2948380.03
2005,Finland,Eyewear,192334.0,0.4566224708260232,74.45641208650001,7691248.07
2005,Finland,First Aid,8170.0,0.5705479567366483,15.045999999999998,127049.59
2005,Finland,Golf Accessories,34647.0,0.6328886412026218,63.365,576948.0800000001
2005,Finland,Insect Repellents,80458.0,0.6783838600232454,6.601999999999999,514212.55000000005
2005,Finland,Irons,4419.0,0.4508935923611259,702.825,2788457.2
2005,Finland,Knives,64906.0,0.38509439407014473,40.226,1288129.19
2005,Finland,Lanterns,46430.0,0.4225948480962061,34.40333333333333,1243617.47
2005,Finland,Navigation,18784.0,0.3589258344043144,181.3318181818182,1907724.29
2005,Finland,Packs,30416.0,0.4203597883507723,207.64777777777778,3989790.2600000002
2005,Finland,Putters,14990.0,0.474400209495307,115.41333333333334,1236971.78
2005,Finland,Rope,4728.0,0.3091883218566852,317.91,1282782.32
2005,Finland,Safety,14857.0,0.37519141240110276,70.5,1075359.1400000001
2005,Finland,Sleeping Bags,33521.0,0.4242832696251041,110.56846153846156,3265382.3600000003
2005,Finland,Sunscreen,91179.0,0.5918028298797751,5.2,452969.72
2005,Finland,Tents,39349.0,0.35872578304336084,481.45200000000006,6472926.66
2005,Finland,Tools,25459.0,0.40505608594067977,59.995000000000005,1318584.98
2005,Finland,Watches,37044.0,0.4544873506441996,123.46449373866668,4565649.75
2005,Finland,Woods,3213.0,0.4595465033280336,1059.405,3090437.8800000004
2005,France,Binoculars,16924.0,0.3021176223763819,125.67631578947368,2018764.9500000002
2005,France,Climbing Accessories,83682.0,0.5074291362482671,32.99714285714286,1173314.3899999997
2005,France,Cooking Gear,199350.0,0.44257477986530364,47.7525641025641,4023284.51
2005,France,Eyewear,363571.0,0.4559384928293977,74.89904703024393,14535304.110000001
2005,France,First Aid,11421.0,0.5542620375532422,15.562631578947371,178199.08000000002
2005,France,Golf Accessories,45752.0,0.6466642813778714,59.30923076923079,757753.38
2005,France,Insect Repellents,109260.0,0.6781557234667159,6.668666666666667,703325.23
2005,France,Irons,5190.0,0.44611421859575684,673.4035714285714,3266780.2900000005
2005,France,Knives,113865.0,0.4042765249258723,53.329499999999996,2206548.64
2005,France,Lanterns,61172.0,0.4313601951090903,34.44866666666665,1641413.5000000002
2005,France,Navigation,20644.0,0.36463543211961563,184.1042857142857,2420405.9699999997
2005,France,Packs,41054.0,0.40125551219727523,206.27652173913046,5393423.43
2005,France,Putters,19173.0,0.477489271717765,118.91818181818181,1597574.39
2005,France,Rope,6088.0,0.30923986753634275,317.90999999999997,1651704.52
2005,France,Safety,16488.0,0.365972084509244,73.0,1196685.4800000002
2005,France,Sleeping Bags,43062.0,0.4199704636978074,107.52962962962965,4193979.7099999995
2005,France,Sunscreen,150783.0,0.5904166844600858,5.235294117647059,749692.76
2005,France,Tents,50212.0,0.3589348644747003,516.313913043478,8247303.130000003
2005,France,Tools,37380.0,0.413634492242502,58.09095238095239,1939545.82
2005,France,Watches,78710.0,0.46167806519242843,126.04702309151514,10401293.81
2005,France,Woods,4095.0,0.46446699846285383,974.0733333333333,3941527.8899999997
2005,Germany,Binoculars,15103.0,0.2819130571520312,125.785,1774405.27
2005,Germany,Climbing Accessories,81814.0,0.499994894830411,32.99714285714286,1146850.76
2005,Germany,Cooking Gear,192920.0,0.44238127099546487,48.85435897435897,3902163.3799999985
2005,Germany,Eyewear,309708.0,0.4772246735439645,81.8897995514815,12414565.160000002
2005,Germany,First Aid,10720.0,0.5569514267942468,15.562631578947371,166817.38
2005,Germany,Golf Accessories,45838.0,0.6386603844089044,68.15818181818183,760086.1799999998
2005,Germany,Insect Repellents,100790.0,0.6797562512813229,6.564375,648046.5199999999
2005,Germany,Irons,4920.0,0.4466740940494872,661.635,3094657.06
2005,Germany,Knives,87617.0,0.36875646702135095,48.30499999999999,1817790.1700000002
2005,Germany,Lanterns,58190.0,0.42568810603721835,34.43249999999998,1560164.7999999998
2005,Germany,Navigation,18823.0,0.36546531516522424,194.8755,2260753.8600000003
2005,Germany,Packs,40032.0,0.40717256464261664,232.50350000000003,5254783.559999999
2005,Germany,Putters,18356.0,0.4866930981462536,107.26125,1522240.06
2005,Germany,Rope,5854.0,0.3091883218566852,317.90999999999997,1588636.74
2005,Germany,Safety,15794.0,0.3723640007424077,70.5,1145205.3200000003
2005,Germany,Sleeping Bags,41739.0,0.4167550614851873,115.84407407407409,4063624.6200000006
2005,Germany,Sunscreen,151197.0,0.5882626322819678,5.222222222222222,747409.64
2005,Germany,Tents,46126.0,0.3562333370478853,505.4678260869563,7584389.27
2005,Germany,Tools,35076.0,0.40591288009326054,59.995000000000005,1819113.47
2005,Germany,Watches,63087.0,0.47612572826332616,131.51304258160002,8145270.67
2005,Germany,Woods,3972.0,0.46399183142834427,1019.0266666666666,3821071.4400000004
2005,Italy,Binoculars,10339.0,0.36344874915455655,130.3475,1220067.4500000002
2005,Italy,Climbing Accessories,57797.0,0.5077645449992622,33.385555555555555,807880.3600000002
2005,Italy,Cooking Gear,159157.0,0.42709709160820925,47.13625,3201893.94
2005,Italy,Eyewear,199115.0,0.46692515096807635,78.32241385258067,8217475.32
2005,Italy,First Aid,7256.0,0.5736550095457681,12.763571428571426,112898.10000000002
2005,Italy,Golf Accessories,39634.0,0.6389674964521032,63.365,659784.6
2005,Italy,Insect Repellents,71262.0,0.6708142234594652,6.644285714285714,456244.17
2005,Italy,Irons,3924.0,0.45266540229590135,702.825,2476344.17
2005,Italy,Knives,71999.0,0.36941915320858393,53.43111111111111,1400047.07
2005,Italy,Lanterns,41338.0,0.423868595948608,34.573333333333316,1107680.56
2005,Italy,Navigation,16571.0,0.37970478185243534,195.25529411764705,1761521.9000000001
2005,Italy,Packs,24436.0,0.4005880419551443,202.53764705882358,3207897.1199999996
2005,Italy,Putters,14529.0,0.4843718228842014,115.41333333333334,1210592.75
2005,Italy,Rope,4178.0,0.31139582510192354,300.3644444444445,1133704.32
2005,Italy,Safety,12116.0,0.3725083919428598,67.42857142857143,877172.9600000001
2005,Italy,Sleeping Bags,31168.0,0.4234012579185505,113.80000000000001,3035748.6899999995
2005,Italy,Sunscreen,78621.0,0.5902850916698764,5.235294117647059,392086.24000000005
2005,Italy,Tents,28296.0,0.3479548759780193,561.5310526315786,4656569.469999998
2005,Italy,Tools,26446.0,0.4051091683452521,59.995000000000005,1370121.1400000001
2005,Italy,Watches,45877.0,0.45372510029755164,132.0459626468,6128394.54
2005,Italy,Woods,2808.0,0.4592271507954715,1059.6909090909091,2701800.2800000003
2005,Japan,Binoculars,21272.0,0.34086426924610913,138.3095,2523735.13
2005,Japan,Climbing Accessories,116864.0,0.5031722043100154,32.99714285714286,1634001.3699999999
2005,Japan,Cooking Gear,268656.0,-inf,54.176904761904744,5411891.860000001
2005,Japan,Eyewear,390717.0,0.4543389457959856,73.35116280413047,15583403.34
2005,Japan,First Aid,13107.0,0.5711806850244867,13.230588235294116,203763.71
2005,Japan,Golf Accessories,56511.0,-inf,72.66117647058823,935643.98
2005,Japan,Insect Repellents,138017.0,0.6744843542689556,6.557777777777777,883932.2900000002
2005,Japan,Irons,6473.0,0.4434512607366864,698.340625,4069639.6600000006
2005,Japan,Knives,119154.0,0.36759503529344667,51.51499999999999,2422207.690000001
2005,Japan,Lanterns,84701.0,0.42713061649987283,35.61860465116277,2269729.1300000004
2005,Japan,Navigation,28761.0,0.37527318707138063,174.62541666666667,2972738.83
2005,Japan,Packs,48575.0,0.4032088802542346,245.56391304347832,6378663.730000001
2005,Japan,Putters,25166.0,0.48522080084713903,119.99909090909092,2095091.4
2005,Japan,Rope,8507.0,0.31139582510192354,300.3644444444445,2308181.92
2005,Japan,Safety,23183.0,0.3960585091244106,70.0,1681265.68
2005,Japan,Sleeping Bags,60446.0,0.4258028414605642,111.38578947368423,5886562.99
2005,Japan,Sunscreen,141072.0,0.5901760988621642,5.222222222222222,706172.9600000002
2005,Japan,Tents,57233.0,0.3641662293788154,515.6219047619045,9403385.19
2005,Japan,Tools,49876.0,0.3930449002839361,66.66111111111111,2583918.04
2005,Japan,Watches,85599.0,0.4555680790952097,118.85148560170732,11148005.04
2005,Japan,Woods,5447.0,0.4608025645131592,1032.2926315789473,5238295.72
2005,Korea,Binoculars,11344.0,0.377238769046469,131.97142857142856,1214340.6
2005,Korea,Climbing Accessories,82308.0,0.5029465448621251,32.99714285714286,1149059.15
2005,Korea,Cooking Gear,188716.0,0.43976189407613797,51.810624999999995,3795951.04
2005,Korea,Eyewear,122194.0,0.4631905767852923,78.91067611548388,5253315.66
2005,Korea,First Aid,10281.0,0.569160168028893,11.0575,159705.81
2005,Korea,Golf Accessories,43126.0,0.6488477924181498,57.506666666666675,712865.98
2005,Korea,Insect Repellents,102453.0,0.6690882616026856,6.503,650837.45
2005,Korea,Irons,4829.0,0.4510845206574422,702.825,3036397.47
2005,Korea,Knives,64707.0,0.38174522189556986,48.66318181818181,1387265.28
2005,Korea,Lanterns,58812.0,0.4262068777938899,34.82133333333332,1565473.69
2005,Korea,Navigation,19977.0,0.3552608512276504,162.78,1962226.43
2005,Korea,Packs,36208.0,0.40385432412512584,235.61230769230772,4748618.580000001
2005,Korea,Putters,18059.0,0.4728267801290558,115.41333333333334,1499377.41
2005,Korea,Rope,6297.0,0.3091883218566852,317.91,1708319.96
2005,Korea,Safety,17175.0,0.3732109133773947,70.5,1245478.38
2005,Korea,Sleeping Bags,42095.0,0.39776637690941374,122.98666666666668,4100278.3100000005
2005,Korea,Sunscreen,110528.0,0.5876732779524265,5.181818181818182,544281.02
2005,Korea,Tents,41959.0,0.35720561215107643,506.23294117647043,6896348.450000002
2005,Korea,Tools,39333.0,0.40365820544812325,59.995000000000005,2032899.5000000002
2005,Korea,Watches,27105.0,0.4617538131434979,127.74746317961538,3359385.0399999996
2005,Korea,Woods,3976.0,0.45899654077675156,1059.405,3822547.8200000003
2005,Mexico,Binoculars,10480.0,0.3108233718304886,128.526,1185820.2000000002
2005,Mexico,Climbing Accessories,75695.0,0.5059196612025728,32.99714285714286,1029291.3400000002
2005,Mexico,Cooking Gear,145258.0,0.4402309690163101,51.629230769230766,2950410.52
2005,Mexico,Eyewear,100970.0,0.4512011875843552,73.06996318300001,4056161.7699999996
2005,Mexico,First Aid,8177.0,0.5707540528075598,14.245999999999999,123779.18999999999
2005,Mexico,Golf Accessories,29079.0,0.6370449284943573,63.365,506254.70000000007
2005,Mexico,Insect Repellents,74788.0,0.6700257411723405,6.693846153846153,478634.27999999997
2005,Mexico,Irons,3295.0,0.44927646434062385,702.825,2071729.57
2005,Mexico,Knives,55877.0,0.3626843665342333,53.612142857142864,1215278.03
2005,Mexico,Lanterns,51448.0,0.42687165814384825,34.19037037037037,1376726.53
2005,Mexico,Navigation,16395.0,0.36964306163454974,190.89277777777775,1475603.5699999998
2005,Mexico,Packs,31511.0,0.40301867503958516,253.64533333333338,4213422.0
2005,Mexico,Putters,15441.0,0.484861068856188,115.41333333333334,1319625.81
2005,Mexico,Rope,4339.0,0.30881582632149435,300.772,1184246.96
2005,Mexico,Safety,14298.0,0.3850171929272286,67.61538461538461,1029633.4
2005,Mexico,Sleeping Bags,35415.0,0.41123637803027335,124.23052631578948,3441100.17
2005,Mexico,Sunscreen,90957.0,0.59400177354643,5.142857142857143,453103.83
2005,Mexico,Tents,38070.0,0.36525778897557487,491.5550000000001,6344865.18
2005,Mexico,Tools,31395.0,0.4046150119806522,59.995000000000005,1622942.6300000004
2005,Mexico,Watches,25579.0,0.48003332302514,138.93220041818182,2972379.4000000004
